Data Entrada,Ativo,Regime,Score,Preço Entrada,Stop Loss,Alvo 1,Alvo 2,Datas Saída,Preços Saída,Motivo Saída,Resultado (R$),Saldo Acumulado (R$)
2024-12-03 12:00,SUPER,Consolidação (1.8R),100/100,$1.5317,$1.5317 (-6.00%),$1.6971,$1.7890,2024-12-03 20:00 | 2024-12-05 08:00,$1.6971 | $1.7890,Alvo 1 (1.8R) | Alvo 2,"R$ +1,711.21","R$ 32,806.05"
2024-12-06 04:00,WIF,Consolidação (1.8R),100/100,$3.5088,$3.2982 (-6.00%),$3.8877,$4.0982,2024-12-06 12:00,$3.2956,Stop Loss Inicial (Pessimista),R$ -877.11,"R$ 32,909.50"
2024-12-03 20:00,SPELL,Tendência (2.5R),100/100,$0.0010,$0.0010 (-6.00%),$0.0012,$0.0013,2024-12-04 04:00 | 2024-12-08 04:00,$0.0012 | $0.0011,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,532.01","R$ 33,479.35"
2024-12-06 16:00,ARB,Tendência (2.5R),100/100,$1.2114,$1.1387 (-6.00%),$1.3931,$1.5021,2024-12-08 08:00,$1.1378,Stop Loss Inicial (Pessimista),R$ -859.56,"R$ 32,634.63"
2024-12-05 04:00,SUI,Tendência (2.5R),100/100,$3.7852,$3.7852 (-6.00%),$4.3530,$4.6936,2024-12-05 12:00 | 2024-12-08 12:00,$4.3530 | $4.1652,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,627.91","R$ 33,293.56"
2024-12-10 12:00,AAVE,Tendência (2.5R),100/100,$285.8829,$268.7299 (-6.00%),$328.7653,$354.4948,2024-12-10 16:00,$268.5149,Stop Loss Inicial (Pessimista),R$ -864.24,"R$ 32,429.32"
2024-12-11 16:00,IO,Consolidação (1.8R),100/100,$4.0168,$4.0168 (-6.00%),$4.4506,$4.6916,2024-12-12 00:00 | 2024-12-12 00:00,$4.4506 | $4.6916,Alvo 1 (1.8R) | Alvo 2,"R$ +1,841.60","R$ 34,250.66"
2024-12-11 20:00,JASMY,Tendência (2.5R),100/100,$0.0437,$0.0411 (-6.00%),$0.0503,$0.0542,2024-12-12 20:00,$0.0411,Stop Loss Inicial (Pessimista),R$ -844.01,"R$ 33,412.38"
2024-12-15 20:00,SUPER,Consolidação (1.8R),100/100,$2.1620,$2.0323 (-6.00%),$2.3955,$2.5252,2024-12-16 08:00,$2.0306,Stop Loss Inicial (Pessimista),R$ -867.76,"R$ 32,504.35"
2024-12-13 00:00,LINK,Tendência (2.5R),100/100,$29.1446,$27.3959 (-6.00%),$33.5162,$36.1393,2024-12-17 16:00,$27.3740,Stop Loss Inicial (Pessimista),R$ -885.32,"R$ 31,621.74"
2024-12-16 20:00,ETH,Consolidação (1.8R),100/100,$4059.0285,$3860.3526 (-4.89%),$4416.6452,$4615.3211,2024-12-17 20:00,$3857.2643,Stop Loss Inicial (Pessimista),R$ -854.35,"R$ 30,783.13"
2024-12-11 20:00,SUI,Tendência (2.5R),100/100,$4.3281,$4.3281 (-6.00%),$4.9773,$5.3668,2024-12-18 20:00,$4.3246,Stop no Breakeven (Pessimista),R$ -61.52,"R$ 30,757.96"
2024-12-24 08:00,AUCTION,Consolidação (1.8R),100/100,$20.7494,$20.7494 (-6.00%),$22.9903,$24.2353,2024-12-24 16:00 | 2024-12-25 04:00,$22.9903 | $20.7328,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +665.16,"R$ 31,423.12"
2024-12-28 16:00,BNB,Consolidação (1.8R),100/100,$721.3805,$691.8268 (-4.10%),$774.5772,$804.1309,2024-12-29 20:00,$691.2733,Stop Loss Inicial (Pessimista),R$ -834.11,"R$ 30,579.20"
2024-12-29 16:00,STG,Tendência (2.5R),100/100,$0.3939,$0.3939 (-6.00%),$0.4530,$0.4884,2024-12-30 00:00,$0.3936,Stop no Breakeven (Pessimista),R$ -31.41,"R$ 30,557.60"
2025-01-01 20:00,XVG,Tendência (2.5R),100/100,$0.0147,$0.0147 (-6.00%),$0.0169,$0.0182,2025-01-03 08:00,$0.0146,Stop no Breakeven (Pessimista),R$ -35.68,"R$ 30,487.54"
2025-01-03 08:00,XMR,Consolidação (1.8R),100/100,$201.3806,$194.7536 (-3.29%),$213.3092,$219.9362,2025-01-04 04:00,$194.5978,Stop Loss Inicial (Pessimista),R$ -818.81,"R$ 29,662.10"
2025-01-04 16:00,AAVE,Consolidação (1.8R),100/100,$348.3541,$335.9477 (-3.56%),$370.6856,$383.0919,2025-01-06 00:00,$335.6790,Stop Loss Inicial (Pessimista),R$ -796.39,"R$ 29,800.30"
2024-12-31 04:00,POWR,Tendência (2.5R),93/100,$0.2693,$0.2693 (-6.00%),$0.3097,$0.3340,2025-01-05 08:00 | 2025-01-07 04:00,$0.3097 | $0.2918,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,441.37","R$ 30,301.71"
2025-01-02 08:00,SOL,Consolidação (1.8R),100/100,$205.9429,$205.9429 (-6.00%),$228.1848,$240.5413,2025-01-07 12:00,$205.7782,Stop no Breakeven (Pessimista),R$ -49.15,"R$ 30,278.97"
2025-01-06 04:00,CHZ,Tendência (2.5R),100/100,$0.0941,$0.0901 (-4.29%),$0.1042,$0.1103,2025-01-07 12:00,$0.0900,Stop Loss Inicial (Pessimista),R$ -790.72,"R$ 29,508.22"
2025-01-08 16:00,ARK,Tendência (2.5R),100/100,$0.6223,$0.5850 (-6.00%),$0.7157,$0.7717,2025-01-08 20:00,$0.5845,Stop Loss Inicial (Pessimista),R$ -764.36,"R$ 28,725.43"
2025-01-08 16:00,POWR,Tendência (2.5R),100/100,$0.2875,$0.2875 (-6.00%),$0.3307,$0.3566,2025-01-10 00:00,$0.2873,Stop no Breakeven (Pessimista),R$ -33.35,"R$ 28,697.70"
2025-01-10 20:00,SUI,Consolidação (1.8R),100/100,$5.2087,$4.8962 (-6.00%),$5.7712,$6.0838,2025-01-12 00:00,$4.8923,Stop Loss Inicial (Pessimista),R$ -748.30,"R$ 27,929.57"
2025-01-11 04:00,POWR,Tendência (2.5R),100/100,$0.3052,$0.2868 (-6.00%),$0.3509,$0.3784,2025-01-13 00:00,$0.2866,Stop Loss Inicial (Pessimista),R$ -750.43,"R$ 27,175.80"
2025-01-12 00:00,XLM,Consolidação (1.8R),100/100,$0.4457,$0.4190 (-6.00%),$0.4939,$0.5206,2025-01-13 00:00,$0.4187,Stop Loss Inicial (Pessimista),R$ -727.21,"R$ 26,459.54"
2025-01-14 20:00,XRP,Consolidação (1.8R),100/100,$2.6645,$2.6645 (-5.37%),$2.9223,$3.0654,2025-01-15 12:00 | 2025-01-15 20:00,$2.9223 | $3.0654,Alvo 1 (1.8R) | Alvo 2,"R$ +1,498.20","R$ 27,937.13"
2025-01-08 16:00,XMR,Consolidação (1.8R),100/100,$198.8394,$198.8394 (-6.00%),$220.3140,$232.2444,2025-01-16 16:00 | 2025-01-17 16:00,$220.3140 | $232.2444,Alvo 1 (1.8R) | Alvo 2,"R$ +1,644.49","R$ 30,417.55"
2025-01-15 04:00,IOTA,Tendência (2.5R),100/100,$0.3605,$0.3605 (-6.00%),$0.4146,$0.4470,2025-01-17 00:00 | 2025-01-18 00:00,$0.4146 | $0.3799,Alvo 1 (2.5R) | Trailing EMA20,"R$ +1,096.77","R$ 30,707.13"
2025-01-16 16:00,AVAX,Tendência (2.5R),100/100,$39.7509,$39.7509 (-4.47%),$44.1939,$46.8597,2025-01-18 04:00,$39.7191,Stop no Breakeven (Pessimista),R$ -43.31,"R$ 30,680.73"
2025-01-23 20:00,SPELL,Tendência (2.5R),100/100,$0.0010,$0.0010 (-6.00%),$0.0011,$0.0012,2025-01-24 08:00 | 2025-01-24 08:00,$0.0011 | $0.0012,Alvo 1 (2.5R) | Alvo 2,"R$ +2,468.86","R$ 33,138.71"
2025-01-24 00:00,ETC,Consolidação (1.8R),100/100,$29.0325,$27.4987 (-5.28%),$31.7934,$33.3272,2025-01-24 20:00,$27.4767,Stop Loss Inicial (Pessimista),R$ -801.74,"R$ 32,347.85"
2025-01-25 20:00,JUP,Consolidação (1.8R),100/100,$0.9982,$0.9383 (-6.00%),$1.1060,$1.1659,2025-01-26 00:00,$0.9376,Stop Loss Inicial (Pessimista),R$ -839.68,"R$ 31,508.18"
2025-01-30 00:00,SKL,Tendência (2.5R),100/100,$0.0613,$0.0576 (-6.00%),$0.0705,$0.0760,2025-01-31 00:00,$0.0576,Stop Loss Inicial (Pessimista),R$ -819.90,"R$ 31,356.63"
2025-01-30 20:00,LDO,Consolidação (1.8R),100/100,$2.1597,$2.0301 (-6.00%),$2.3929,$2.5225,2025-01-31 04:00,$2.0285,Stop Loss Inicial (Pessimista),R$ -835.25,"R$ 30,531.44"
2025-01-28 12:00,XMR,Consolidação (1.8R),100/100,$223.9919,$223.9919 (-4.67%),$242.8286,$253.2934,2025-01-30 04:00 | 2025-02-02 00:00,$242.8286 | $229.2400,Alvo 1 (1.8R) | Trailing EMA20,R$ +864.11,"R$ 30,717.14"
2025-02-03 20:00,ACH,Tendência (2.5R),100/100,$0.0448,$0.0421 (-6.00%),$0.0515,$0.0555,2025-02-04 00:00,$0.0420,Stop Loss Inicial (Pessimista),R$ -797.34,"R$ 29,919.81"
2025-04-22 16:00,ZRO,Consolidação (1.8R),100/100,$2.6003,$2.6003 (-6.00%),$2.8811,$3.0371,2025-04-25 08:00 | 2025-04-26 04:00,$2.8811 | $3.0371,Alvo 1 (1.8R) | Alvo 2,"R$ +1,687.09","R$ 31,538.49"
2025-04-25 04:00,MEW,Tendência (2.5R),100/100,$0.0028,$0.0028 (-6.00%),$0.0032,$0.0035,2025-04-26 12:00,$0.0028,Stop no Breakeven (Pessimista),R$ -33.68,"R$ 31,505.13"
2025-04-26 08:00,ORCA,Tendência (2.5R),100/100,$3.0455,$2.8628 (-6.00%),$3.5024,$3.7764,2025-04-27 04:00,$2.8605,Stop Loss Inicial (Pessimista),R$ -819.89,"R$ 30,689.12"
2025-04-28 12:00,ZRO,Tendência (2.5R),100/100,$3.0405,$2.8581 (-6.00%),$3.4966,$3.7702,2025-04-28 16:00,$2.8558,Stop Loss Inicial (Pessimista),R$ -796.39,"R$ 29,877.82"
2025-04-30 20:00,CRV,Consolidação (1.8R),100/100,$0.7014,$0.7014 (-6.00%),$0.7771,$0.8192,2025-05-01 16:00,$0.7008,Stop no Breakeven (Pessimista),R$ -32.47,"R$ 29,803.40"
2025-05-01 04:00,GMT,Consolidação (1.8R),100/100,$0.0588,$0.0588 (-4.20%),$0.0632,$0.0657,2025-05-02 00:00,$0.0587,Stop no Breakeven (Pessimista),R$ -46.35,"R$ 29,756.01"
2025-05-01 16:00,RAYSOL,Consolidação (1.8R),100/100,$2.9096,$2.7871 (-4.21%),$3.1299,$3.2524,2025-05-03 04:00,$2.7849,Stop Loss Inicial (Pessimista),R$ -791.62,"R$ 28,954.09"
2025-05-02 04:00,MEW,Consolidação (1.8R),100/100,$0.0030,$0.0030 (-5.37%),$0.0033,$0.0034,2025-05-03 08:00,$0.0030,Stop no Breakeven (Pessimista),R$ -37.51,"R$ 28,928.35"
2025-04-22 12:00,BNB,Consolidação (1.8R),100/100,$606.1029,$590.9503 (-2.50%),$633.3775,$648.5301,2025-05-04 12:00,$590.4776,Stop Loss Inicial (Pessimista),R$ -922.69,"R$ 28,115.04"
2025-05-04 00:00,AAVE,Consolidação (1.8R),100/100,$178.1390,$168.4396 (-5.44%),$195.5980,$205.2975,2025-05-06 08:00,$168.3048,Stop Loss Inicial (Pessimista),R$ -761.53,"R$ 27,324.20"
2025-05-05 08:00,SUI,Tendência (2.5R),100/100,$3.4216,$3.2163 (-6.00%),$3.9349,$4.2428,2025-05-06 08:00,$3.2137,Stop Loss Inicial (Pessimista),R$ -731.42,"R$ 26,601.12"
2025-05-07 04:00,TAO,Consolidação (1.8R),100/100,$378.0089,$355.3284 (-6.00%),$418.8339,$441.5144,2025-05-07 16:00,$355.0441,Stop Loss Inicial (Pessimista),R$ -691.24,"R$ 25,888.36"
2025-05-05 04:00,TRX,Consolidação (1.8R),100/100,$0.2493,$0.2493 (-2.50%),$0.2605,$0.2667,2025-05-08 12:00 | 2025-05-10 20:00,$0.2605 | $0.2667,Alvo 1 (1.8R) | Alvo 2,"R$ +1,534.96","R$ 28,631.29"
2025-05-08 04:00,SUI,Consolidação (1.8R),100/100,$3.6011,$3.6011 (-6.00%),$3.9900,$4.2061,2025-05-08 20:00 | 2025-05-11 00:00,$3.9900 | $4.2061,Alvo 1 (1.8R) | Alvo 2,"R$ +1,498.23","R$ 29,551.97"
2025-05-07 04:00,BCH,Consolidação (1.8R),100/100,$377.1485,$377.1485 (-6.00%),$417.8805,$440.5094,2025-05-08 04:00 | 2025-05-11 04:00,$417.8805 | $409.3300,Alvo 1 (1.8R) | Trailing EMA20,"R$ +1,044.94","R$ 30,020.24"
2025-05-12 08:00,VTHO,Tendência (2.5R),100/100,$0.0029,$0.0027 (-5.34%),$0.0033,$0.0035,2025-05-12 16:00,$0.0027,Stop Loss Inicial (Pessimista),R$ -783.02,"R$ 29,226.10"
2025-05-12 08:00,POL,Tendência (2.5R),100/100,$0.2640,$0.2506 (-5.06%),$0.2974,$0.3174,2025-05-12 16:00,$0.2504,Stop Loss Inicial (Pessimista),R$ -784.58,"R$ 28,452.63"
2025-05-13 20:00,ENA,Tendência (2.5R),100/100,$0.4436,$0.4170 (-6.00%),$0.5102,$0.5501,2025-05-14 08:00,$0.4167,Stop Loss Inicial (Pessimista),R$ -739.53,"R$ 27,701.77"
2025-05-13 16:00,PENDLE,Tendência (2.5R),100/100,$4.1121,$3.8653 (-6.00%),$4.7289,$5.0989,2025-05-15 04:00,$3.8622,Stop Loss Inicial (Pessimista),R$ -742.28,"R$ 26,959.91"
2025-05-14 12:00,ARK,Tendência (2.5R),100/100,$0.4635,$0.4357 (-6.00%),$0.5331,$0.5748,2025-05-15 04:00,$0.4354,Stop Loss Inicial (Pessimista),R$ -720.27,"R$ 26,250.55"
2025-05-16 08:00,AAVE,Tendência (2.5R),100/100,$237.7688,$223.5027 (-6.00%),$273.4341,$294.8333,2025-05-17 00:00,$223.3239,Stop Loss Inicial (Pessimista),R$ -682.52,"R$ 25,568.03"
2025-05-18 08:00,MOODENG,Tendência (2.5R),100/100,$0.2442,$0.2442 (-6.00%),$0.2808,$0.3028,2025-05-18 12:00 | 2025-05-18 16:00,$0.2808 | $0.2440,Alvo 1 (2.5R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +777.65,"R$ 27,917.77"
2025-05-18 08:00,GRIFFAIN,Tendência (2.5R),100/100,$0.1028,$0.1028 (-6.00%),$0.1182,$0.1274,2025-05-18 12:00 | 2025-05-18 16:00,$0.1182 | $0.1027,Alvo 1 (2.5R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +777.39,"R$ 27,909.00"
2025-05-18 16:00,1000PEPE,Tendência (2.5R),100/100,$0.0140,$0.0132 (-6.00%),$0.0161,$0.0174,2025-05-18 20:00,$0.0132,Stop Loss Inicial (Pessimista),R$ -723.37,"R$ 27,175.29"
2025-05-18 16:00,SUI,Consolidação (1.8R),100/100,$3.9845,$3.7706 (-5.37%),$4.3695,$4.5834,2025-05-18 20:00,$3.7676,Stop Loss Inicial (Pessimista),R$ -726.29,"R$ 26,458.75"
2025-05-18 08:00,NEIRO,Tendência (2.5R),100/100,$0.0005,$0.0005 (-6.00%),$0.0006,$0.0007,2025-05-18 12:00 | 2025-05-20 08:00,$0.0006 | $0.0005,Alvo 1 (2.5R) | Trailing EMA20,R$ +840.98,"R$ 26,506.13"
2025-05-21 16:00,SUI,Consolidação (1.8R),100/100,$3.9670,$3.9670 (-5.00%),$4.3243,$4.5228,2025-05-22 08:00,$3.9638,Stop no Breakeven (Pessimista),R$ -33.14,"R$ 26,455.71"
2025-05-21 16:00,WIF,Consolidação (1.8R),100/100,$1.0800,$1.0800 (-6.00%),$1.1967,$1.2615,2025-05-22 12:00 | 2025-05-23 00:00,$1.1967 | $1.2615,Alvo 1 (1.8R) | Alvo 2,"R$ +1,501.89","R$ 27,952.01"
2025-05-22 12:00,TRX,Consolidação (1.8R),100/100,$0.2814,$0.2687 (-4.51%),$0.3042,$0.3169,2025-05-23 08:00,$0.2685,Stop Loss Inicial (Pessimista),R$ -713.96,"R$ 27,249.66"
2025-05-20 04:00,PENDLE,Consolidação (1.8R),100/100,$4.3844,$4.3844 (-6.00%),$4.8579,$5.1210,2025-05-23 12:00,$4.3809,Stop no Breakeven (Pessimista),R$ -36.60,"R$ 27,232.58"
2025-05-25 04:00,SAFE,Consolidação (1.8R),100/100,$0.5560,$0.5226 (-6.00%),$0.6160,$0.6494,2025-05-25 16:00,$0.5222,Stop Loss Inicial (Pessimista),R$ -708.04,"R$ 26,524.54"
2025-05-26 12:00,CAKE,Consolidação (1.8R),100/100,$2.4748,$2.4748 (-4.30%),$2.6665,$2.7730,2025-05-27 04:00 | 2025-05-27 08:00,$2.6665 | $2.7730,Alvo 1 (1.8R) | Alvo 2,"R$ +1,496.43","R$ 28,000.92"
2025-05-26 08:00,JUP,Consolidação (1.8R),100/100,$0.6218,$0.5845 (-6.00%),$0.6890,$0.7263,2025-05-28 20:00,$0.5840,Stop Loss Inicial (Pessimista),R$ -695.17,"R$ 27,904.38"
2025-05-27 08:00,RUNE,Consolidação (1.8R),100/100,$1.9710,$1.8546 (-5.90%),$2.1804,$2.2968,2025-05-29 12:00,$1.8532,Stop Loss Inicial (Pessimista),R$ -733.14,"R$ 27,173.73"
2025-05-29 04:00,PEPE,Consolidação (1.8R),100/100,$0.0000,$0.0000 (-6.00%),$0.0000,$0.0000,2025-05-29 12:00,$0.0000,Stop Loss Inicial (Pessimista),R$ -724.36,"R$ 26,459.23"
2025-05-27 04:00,KAITO,Consolidação (1.8R),100/100,$2.0936,$2.0936 (-6.00%),$2.3198,$2.4454,2025-05-27 16:00 | 2025-05-30 04:00,$2.3198 | $2.0920,Alvo 1 (1.8R) | Stop Breakeven 0x0 2ª metade (Pessimista),R$ +580.99,"R$ 26,449.29"
2025-06-03 00:00,ICX,Consolidação (1.8R),100/100,$0.1301,$0.1301 (-6.00%),$0.1441,$0.1519,2025-06-03 08:00,$0.1300,Stop no Breakeven (Pessimista),R$ -26.43,"R$ 26,409.14"
2025-06-01 16:00,VANA,Consolidação (1.8R),100/100,$6.8134,$6.8134 (-6.00%),$7.5493,$7.9581,2025-06-04 20:00,$6.8080,Stop no Breakeven (Pessimista),R$ -35.31,"R$ 26,368.77"
2025-06-04 16:00,EIGEN,Consolidação (1.8R),100/100,$1.6105,$1.5139 (-6.00%),$1.7844,$1.8811,2025-06-04 20:00,$1.5127,Stop Loss Inicial (Pessimista),R$ -684.12,"R$ 25,692.90"
2025-06-04 04:00,TRB,Consolidação (1.8R),100/100,$50.5102,$50.5102 (-6.00%),$55.9653,$58.9960,2025-06-05 00:00,$50.4698,Stop no Breakeven (Pessimista),R$ -28.69,"R$ 25,674.73"
2025-06-08 08:00,ICP,Consolidação (1.8R),100/100,$5.2826,$5.2826 (-2.56%),$5.5259,$5.6611,2025-06-08 12:00 | 2025-06-08 16:00,$5.5259 | $5.6611,Alvo 1 (1.8R) | Alvo 2,"R$ +1,436.22","R$ 27,102.63"
2025-06-08 20:00,SPX,Tendência (2.5R),100/100,$1.2832,$1.2832 (-6.00%),$1.4757,$1.5912,2025-06-10 12:00 | 2025-06-10 16:00,$1.4757 | $1.5912,Alvo 1 (2.5R) | Alvo 2,"R$ +2,176.75","R$ 29,242.94"
2025-06-08 12:00,INJ,Tendência (2.5R),100/100,$13.4507,$13.4507 (-5.90%),$15.4363,$16.6277,2025-06-11 08:00,$13.4400,Stop no Breakeven (Pessimista),R$ -35.63,"R$ 29,806.02"
2025-06-11 16:00,LTC,Tendência (2.5R),100/100,$93.3767,$90.2390 (-3.36%),$101.2208,$105.9273,2025-06-12 04:00,$90.1668,Stop Loss Inicial (Pessimista),R$ -796.98,"R$ 29,000.60"
2025-06-09 12:00,BCH,Consolidação (1.8R),100/100,$419.2595,$419.2595 (-2.50%),$438.1262,$448.6077,2025-06-10 16:00 | 2025-06-12 08:00,$438.1262 | $426.9200,Alvo 1 (1.8R) | Trailing EMA20,R$ +797.62,"R$ 29,236.35"
2025-06-10 20:00,SOL,Tendência (2.5R),100/100,$163.6118,$155.0405 (-5.24%),$185.0399,$197.8968,2025-06-12 16:00,$154.9165,Stop Loss Inicial (Pessimista),R$ -785.97,"R$ 28,466.75"
2025-06-15 04:00,AXL,Consolidação (1.8R),100/100,$0.4428,$0.4163 (-6.00%),$0.4906,$0.5172,2025-06-16 00:00,$0.4159,Stop Loss Inicial (Pessimista),R$ -741.28,"R$ 27,706.83"
2025-06-15 16:00,JTO,Consolidação (1.8R),100/100,$2.1848,$2.1848 (-6.00%),$2.4207,$2.5518,2025-06-16 20:00,$2.1830,Stop no Breakeven (Pessimista),R$ -30.96,"R$ 27,680.85"
2025-06-15 16:00,BCH,Consolidação (1.8R),100/100,$458.3991,$458.3991 (-5.47%),$503.5705,$528.6657,2025-06-17 16:00,$458.0324,Stop no Breakeven (Pessimista),R$ -37.82,"R$ 27,656.70"
2025-06-19 00:00,KAIA,Consolidação (1.8R),100/100,$0.1729,$0.1729 (-6.00%),$0.1916,$0.2019,2025-06-20 04:00 | 2025-06-22 00:00,$0.1916 | $0.1825,Alvo 1 (1.8R) | Trailing EMA20,R$ +917.35,"R$ 28,574.04"
2025-06-25 04:00,BMT,Consolidação (1.8R),100/100,$0.1359,$0.1359 (-6.00%),$0.1506,$0.1587,2025-06-26 04:00,$0.1358,Stop no Breakeven (Pessimista),R$ -31.12,"R$ 28,542.92"
2025-06-27 16:00,PENGU,Tendência (2.5R),100/100,$0.0102,$0.0102 (-6.00%),$0.0117,$0.0126,2025-06-28 04:00 | 2025-06-28 16:00,$0.0117 | $0.0126,Alvo 1 (2.5R) | Alvo 2,"R$ +2,296.78","R$ 30,839.70"
2025-06-29 16:00,ARB,Consolidação (1.8R),93/100,$0.3147,$0.3147 (-3.46%),$0.3342,$0.3451,2025-06-29 20:00 | 2025-06-29 20:00,$0.3342 | $0.3451,Alvo 1 (1.8R) | Alvo 2,"R$ +1,738.51","R$ 32,578.21"
2025-06-30 00:00,BCH,Tendência (2.5R),100/100,$504.4921,$504.4921 (-3.60%),$549.8771,$577.1080,2025-07-01 20:00,$504.0885,Stop no Breakeven (Pessimista),R$ -63.55,"R$ 32,449.42"
2025-06-30 00:00,ETH,Consolidação (1.8R),100/100,$2500.4996,$2397.7228 (-4.11%),$2685.4979,$2788.2748,2025-07-01 20:00,$2395.8046,Stop Loss Inicial (Pessimista),R$ -868.06,"R$ 31,605.97"
2025-07-02 20:00,1000BONK,Tendência (2.5R),100/100,$0.0151,$0.0151 (-6.00%),$0.0174,$0.0188,2025-07-03 04:00 | 2025-07-05 04:00,$0.0174 | $0.0188,Alvo 1 (2.5R) | Alvo 2,"R$ +2,539.67","R$ 34,090.01"
2025-07-06 00:00,UNI,Consolidação (1.8R),100/100,$7.3317,$7.3317 (-6.00%),$8.1235,$8.5634,2025-07-09 12:00 | 2025-07-10 20:00,$8.1235 | $8.5634,Alvo 1 (1.8R) | Alvo 2,"R$ +1,918.86","R$ 37,625.25"
2025-07-02 20:00,XRP,Tendência (2.5R),100/100,$2.2649,$2.2649 (-4.97%),$2.5465,$2.7154,2025-07-10 20:00 | 2025-07-11 12:00,$2.5465 | $2.7154,Alvo 1 (2.5R) | Alvo 2,"R$ +2,500.18","R$ 39,174.70"
2025-06-30 00:00,BNB,Consolidação (1.8R),100/100,$655.2875,$655.2875 (-2.50%),$684.7754,$701.1576,2025-07-10 20:00 | 2025-07-12 12:00,$684.7754 | $681.2900,Alvo 1 (1.8R) | Trailing EMA20,"R$ +1,214.74","R$ 39,797.10"
2025-07-13 20:00,TURBO,Tendência (2.5R),100/100,$0.0046,$0.0046 (-6.00%),$0.0053,$0.0057,2025-07-14 04:00 | 2025-07-14 08:00,$0.0053 | $0.0057,Alvo 1 (2.5R) | Alvo 2,"R$ +3,202.84","R$ 42,988.74"
2025-07-10 20:00,AAVE,Tendência (2.5R),100/100,$305.8028,$305.8028 (-5.13%),$344.9995,$368.5176,2025-07-15 00:00,$305.5582,Stop no Breakeven (Pessimista),R$ -66.32,"R$ 42,956.58"
2025-07-15 16:00,NEAR,Tendência (2.5R),100/100,$2.5563,$2.5563 (-4.04%),$2.8142,$2.9690,2025-07-16 20:00 | 2025-07-18 04:00,$2.8142 | $2.9690,Alvo 1 (2.5R) | Alvo 2,"R$ +3,432.44","R$ 47,664.89"
2025-07-15 16:00,PEPE,Tendência (2.5R),100/100,$0.0000,$0.0000 (-4.63%),$0.0000,$0.0000,2025-07-16 16:00 | 2025-07-18 16:00,$0.0000 | $0.0000,Alvo 1 (2.5R) | Trailing EMA20,"R$ +2,052.22","R$ 48,394.54"
2025-07-15 16:00,RAYSOL,Tendência (2.5R),100/100,$2.9040,$2.7297 (-6.00%),$3.3395,$3.6009,2025-07-18 20:00,$2.7275,Stop Loss Inicial (Pessimista),"R$ -1,129.52","R$ 47,292.60"
2025-07-19 00:00,MAGIC,Tendência (2.5R),100/100,$0.1900,$0.1786 (-6.00%),$0.2185,$0.2356,2025-07-19 04:00,$0.1785,Stop Loss Inicial (Pessimista),"R$ -1,225.74","R$ 46,064.88"
2025-07-20 04:00,KNC,Tendência (2.5R),100/100,$0.4574,$0.4574 (-6.00%),$0.5260,$0.5672,2025-07-20 20:00,$0.4571,Stop no Breakeven (Pessimista),R$ -48.16,"R$ 45,990.50"
2025-07-20 20:00,PENDLE,Tendência (2.5R),100/100,$4.7222,$4.5456 (-3.74%),$5.1637,$5.4286,2025-07-21 00:00,$4.5419,Stop Loss Inicial (Pessimista),"R$ -1,221.74","R$ 44,764.79"
2025-07-18 04:00,AAVE,Consolidação (1.8R),100/100,$328.3441,$308.9698 (-5.90%),$363.2178,$382.5921,2025-07-22 04:00,$308.7226,Stop Loss Inicial (Pessimista),"R$ -1,260.03","R$ 43,531.92"
2025-07-20 12:00,MUBARAK,Consolidação (1.8R),100/100,$0.0466,$0.0466 (-6.00%),$0.0517,$0.0545,2025-07-22 04:00,$0.0466,Stop no Breakeven (Pessimista),R$ -53.85,"R$ 43,502.19"
2025-07-23 00:00,MAGIC,Consolidação (1.8R),100/100,$0.1859,$0.1747 (-6.00%),$0.2060,$0.2171,2025-07-23 12:00,$0.1746,Stop Loss Inicial (Pessimista),"R$ -1,129.28","R$ 42,372.92"
2025-07-24 12:00,XTZ,Tendência (2.5R),100/100,$0.9835,$0.9245 (-6.00%),$1.1310,$1.2195,2025-07-24 16:00,$0.9237,Stop Loss Inicial (Pessimista),"R$ -1,099.88","R$ 41,273.04"
2025-07-25 00:00,WCT,Consolidação (1.8R),100/100,$0.3998,$0.3758 (-6.00%),$0.4430,$0.4670,2025-07-25 04:00,$0.3755,Stop Loss Inicial (Pessimista),"R$ -1,069.77","R$ 40,203.27"
2025-07-26 16:00,HBAR,Tendência (2.5R),100/100,$0.2811,$0.2811 (-6.00%),$0.3233,$0.3486,2025-07-28 12:00,$0.2809,Stop no Breakeven (Pessimista),R$ -47.03,"R$ 40,103.69"
2025-07-26 04:00,ENS,Consolidação (1.8R),100/100,$30.4502,$28.6232 (-6.00%),$33.7388,$35.5659,2025-07-29 00:00,$28.6003,Stop Loss Inicial (Pessimista),"R$ -1,056.66","R$ 39,067.94"
2025-07-29 12:00,ALT,Tendência (2.5R),100/100,$0.0381,$0.0358 (-6.00%),$0.0438,$0.0472,2025-07-30 04:00,$0.0357,Stop Loss Inicial (Pessimista),"R$ -1,015.72","R$ 38,028.39"
